Subject Common Name,Subject Org Name,Country Name,Org Unit Name,Validity Period,Key Signature,Serial Number,SHA1,SHA2,Issuer Subject Common Name,Issuer Subject Org Name,Issuer Country,Issuer Org Unit Name
DigiCert Secure Site CN CA G3,DigiCert Inc,US,,2020-03-13 => 2030-03-13,RSA 2048 / sha256WithRSAEncryption,06c9351ae6f0ac6eb006fb0c2aa73241,4479F69C9BE9C394B9F17211AA6D6DA8143DB69C,6AF5C4EAC180289B94A77A5D231E3865FFE934F3E6A24BF487EB4E2BFD809A4B,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Secure Site ECC CN CA G3,DigiCert Inc,US,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,05f14ab3c9edef44a9cfb118b4507125,06EF8D71C4BA5153352B6E37E72DE35669B94F9E,00C0CBA95CBFE1E270814275F32B505D6E5916C2B6DA67FAF4DD309EE6E86CBE,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
TrustAsia ECC EV TLS Pro CA G3,"TrustAsia Technologies, Inc.",CN,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,08de0ba1d5d34d347367db26ec0a2841,486EA360540DA4318FF3C03FB8745BCC7B5BC9D2,8D83D69FA615AA2683B13D7894482C542B0BCF18BB92D30F015FB42471AFBB66,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
Thawte RSA CN CA G2,DigiCert Inc,US,,2020-03-13 => 2030-03-13,RSA 2048 / sha256WithRSAEncryption,0a533cd1361413774debc02604f7c8e9,6175D1EE2ADA5A242E3D22AAB58F2FC448105310,95141A355A5A2AA3E011221CAB9FE73810FDB5D88135864F03E4D852BD0BBEDB,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Secure Site EV ECC CN CA G3,DigiCert Inc,US,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,0ffa92ceda2a31676040fc5a0620c027,48273079BF40BA2CCDF2103E02C36B13B9A1DE4F,A4B2B47545559F5FFFB7CDDA7A1220E62FB74D1B7A9A4D4DACB2B2A839CE7456,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
Thawte EV ECC CN CA G2,DigiCert Inc,US,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,03b7c6167ca2ad8e3dea16c7da51a602,92302A1285997B80F0944C54A7BA73F2983FD4CF,EA1F3BFB4D3296B467D4B582559D6518D676D5AFC7D1C24BE80252F79191046F,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Secure Site Pro CN CA G3,DigiCert Inc,US,,2020-03-13 => 2030-03-13,RSA 2048 / sha256WithRSAEncryption,051f0c7eddc88dbaf00c50e285f42265,877FED6D935B7C09CB9E7109447A19B1AC840343,A66C97AE59DFF9EA015E73C744EE5520745F101A395C497D19E1F168D39AFCD0,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
TrustAsia EV TLS Pro CA G3,"TrustAsia Technologies, Inc.",CN,,2020-03-13 => 2030-03-13,RSA 2048 / sha256WithRSAEncryption,09cc5e8ab776f7e2b147afbceec17eb1,A121DBE3AD39173E23E11C4ECB4BDED9ED88DF77,9DB0A20C305541E15E818A880D06579876A9C901B8EECD968482C58D9BA7F0A7,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Secure Site Pro EV ECC CN CA G3,DigiCert Inc,US,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,079599033de7b620156ad822ccf1a6b2,09E8A5C65D8CB76039ECE318D300F03233559469,BC91379A21E7BDE11B455BF1D51186331682805A4A353A8EE258F7A03706C664,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
Thawte ECC CN CA G2,DigiCert Inc,US,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,02ce154b863a4ef4bd785e33f95ab99e,F1506C6F20FE2FC693724DDBEDD3A8739085C5B9,58E89F4F70410DA00B41473CFA413FA0737ED2729F3ED77BE29A7F4705377147,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
Thawte EV RSA CN CA G2,DigiCert Inc,US,,2020-03-13 => 2030-03-13,RSA 2048 / sha256WithRSAEncryption,053af87e88c3d1bf595b42dc12188da7,79D3457AAA3F6EAD3AF3C5DC2420ACE2C330141D,69919D820EDF582ADBCF8E092A9284D901772EE2B419EA9DE1F5872C791FC6FA,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Secure Site Pro ECC CN CA G3,DigiCert Inc,US,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,026eed6f283bf45f04af7736ba7339d5,F67A503ADF628CA7D84781B5AE21209D4CA429E1,985140919342239C89086B22DFCAA4508590B11A3DE0A423E25EBC3DDAF8910D,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Secure Site EV CN CA G3,DigiCert Inc,US,,2020-03-13 => 2030-03-13,RSA 2048 / sha256WithRSAEncryption,0143716828d47a3e7507457d593ed6d8,18176016B41268270CB34175D67422C421A0E9B5,139AC36BD85398BBBB4588687C20DC36827D03A5F42AADF87F02BECC4BE9BFC2,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
TrustAsia ECC OV TLS Pro CA G3,"TrustAsia Technologies, Inc.",CN,,2020-03-13 => 2030-03-13,EC 256 / sha256WithECEncryption,0f19accdf94cfd7ff21b423ba8556932,8E8237A81F61DC0C4280F4BE6998AAD288225D8A,756AAB900E3F5C762734B6461FC32A9DD341EA1D4A04283409233C39787A867E,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
Enterprise Premium Public CA,Mitsubishi Electric Information Network Corporation,JP,,2020-03-13 => 2030-03-13,RSA 2048 / sha256WithRSAEncryption,07413b2fb730bff302fc70ebe569634c,A9C2E853472AC6678C680BFEFCED8DA3BE8C251B,6D7B31B61ADB78EBC6A766296886209EA8E74F4600DAE47B78DA3F08BE79F4E5,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
DigiCert QV TLS ICA G1,"DigiCert, Inc.",US,,2020-03-16 => 2030-03-14,RSA 2048 / sha256WithRSAEncryption,71520e460e54aef322e39fac16c0e97a51bd9572,7D19306DBC4A2B23C25B2167125D902D2D852154,93E33AF7DA3030530D090C9C55762CADE7EAE943F834349D1057A90EB67F306B,QuoVadis Root CA 2 G3,QuoVadis Limited,BM,
DigiCert QV EV TLS ICA G1,"DigiCert, Inc.",US,,2020-03-16 => 2030-03-14,RSA 2048 / sha256WithRSAEncryption,65e9bcd53e791df22dffeb5ecc2bc7a5588d0883,35CC4920E2A7712C8074C631F8A13CD60800ABAF,6A7B2AA3414039A663D5D8BBAB8256A3979A84C332BF5E1EE8F6D0E0ADA84668,QuoVadis Root CA 2 G3,QuoVadis Limited,BM,
DigiCert Assured ID TLS CA G2,DigiCert Inc,US,,2020-03-25 => 2030-03-25,RSA 2048 / sha256WithRSAEncryption,014d39a772b5ffaa937527bd8931b324,BE5D0DB3765A519B864F09D089FABCE3F4AAC7B2,77CD51784A693D9482E7EA694E4053BCFD9DF65580FBCE14B2A7527C081803E1,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Telenor Norge B2B2 CA,Telenor Norge AS,NO,,2020-03-25 => 2030-03-25,RSA 2048 / sha256WithRSAEncryption,09ef6f0c62b7105b1140979bce4d4f54,3458BB12C62787E8AEF334E6B72776C75EE9B2F6,DDA4BE3F78C6D742B100146C26011B41752AEBB810C04588C3AF81F0D3451118,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Thomson Reuters Special Services CA - G2,Thomson Reuters Special Services LLC,US,,2020-03-25 => 2030-03-25,RSA 2048 / sha256WithRSAEncryption,09db172988cad93cd27434e034ca9e98,4474742D08AEC2114F505CD26AB38CDA88F2DF5B,B84D709820A8FEB41CE1872E237260B446F99BD3CC158F7738D9146B13FAE64E,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Apple Public EV Server ECC CA 1 - G1,Apple Inc.,US,,2020-04-29 => 2030-04-10,EC 256 / sha384ecdsaWithECEncryption,0cabaad1cec4e97cc2665881d02138f7,222902ACFB934C606D45BDC31C603DAAF8B13E4F,2585928D2C5BFD952E025BD12E27C6776224CF752EC362D3031CDD49351844D4,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
Apple Public EV Server RSA CA 1 - G1,Apple Inc.,US,,2020-04-29 => 2030-04-10,RSA 2048 / sha256WithRSAEncryption,04f22ecc21fcb4382ac28b8f2d641fc0,6E7F500DB73AD6E8BE963E6D15ED3484A32C8AA8,340CA5BA402D140B65A2C976E7AE8128A1505C29D190E0E034F59CCAE7A92BC2,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
Apple Public EV Server RSA CA 2 - G1,Apple Inc.,US,,2020-04-29 => 2030-04-10,RSA 2048 / sha256WithRSAEncryption,07177911005d2267f68892f68f8b5058,8BA88D2C0F20439FB7D00F3910159023CFE91DC8,D6EF3E09EBE0D9370E51F5C09A532B3AC70D3CE822253F9FC84C28E9BFA550D5,DigiCert High Assurance EV Root CA,DigiCert Inc,US,www.digicert.com
Boeing PCA Med Hardware,Boeing,US,certservers,2006-04-07 => 2030-04-13,RSA 2048 / sha1WithRSAEncryption,362fa2702e1337a44e608c084f7e52e3,84DEE34EBB1EEA64BAE4D82929B72AC90A06A4CF,E4AA96D0CF5235034D732EF06BCC764BC0FC4AA4C8EF88FCD62841639A48E631,Boeing PCA Med Hardware,Boeing,US,certservers
Enterprise Premium Public CA,Mitsubishi Electric Information Network Corporation,JP,,2020-04-29 => 2030-04-29,RSA 2048 / sha256WithRSAEncryption,01e0e484c5d8b84f634dfe10dcc6d020,1C66FA916A0D82417DC7487F1B7B2D6141F5614F,4A45559AD89684BB439FCD2CC4C5EC0F92EE0692CD6B9763957DE31A2F467CCA,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
STMicroelectronics Public User CA1,STMicroelectronics International N.V.,CH,,2020-04-29 => 2030-04-29,RSA 2048 / sha256WithRSAEncryption,08ea4baddbb6838435c3d34b28e96f86,223BFD72EFD1853392FF772CF877A9FA2801623C,CE15B88ECA32A371D0B51B3B04759055D6A8FF0C3D1A0D60488DF356DC050E55,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Telenor Norge AS Dealer G2 CA,Telenor Norge AS,NO,,2020-04-29 => 2030-04-29,RSA 2048 / sha256WithRSAEncryption,060cea4d35f5b4df57823b8b020f0cf8,4A1C9E2717A2EA69DA0D5CCBE150E4535E24A7A6,9C33CB6A76596752A0C7E51C72D480CE7876C772794EBEE5841FA07035E6E8E0,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Telenor Norge AS EDC CA G2,Telenor Norge AS,NO,,2020-04-29 => 2030-04-29,RSA 2048 / sha256WithRSAEncryption,067450f015df7a7f8dd94ffb26a2ed9c,FB1B098FF6C24EB0CA56D51F9312DA903F438C8F,56D58B26F45BF3878AF4397016A96AF486E9895F66C5F3B73175120B3B4E4A48,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Telenor Norge AS NF CA G2,Telenor Norge AS,NO,,2020-04-29 => 2030-04-29,RSA 2048 / sha256WithRSAEncryption,084706684449223709bb8b25ff13bd45,0B9A662B8F141038BD59C7E5B1CD4EC2CADB3837,5752C5FBDC03543F0CEC6CD294CD965D8D32C4EAA993D550F24491ECF9B73836,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Telenor Norge AS OTL CA G2,Telenor Norge AS,NO,,2020-04-29 => 2030-04-29,RSA 2048 / sha256WithRSAEncryption,084acfde0e0f9366a28dd3e54e6b5e69,D09D037C52B6EE562820D86AA1BACD1FA2F4A7EF,70340886D08FE1B093158F11A4CC2B2AD45A67F402632A040E9067C6E447E4FE,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
HIDRootCA1,HID Global,US,Certificate Authorities,2011-05-10 => 2030-05-10,RSA 2048 / sha256WithRSAEncryption,11227d7c77b2f4fa7736e3c27cba20041d22,0B9117630A5ADECAEC3A902798EE37C1803C1D89,039BBFE875AD8D3225D9267BB66AAD7CA93A83B24F69B8F59DABA1264BAC3F32,HIDRootCA1,HID Global,US,Certificate Authorities
Secure Site CA,DigiCert Inc,US,www.digicert.com,2018-05-17 => 2030-05-17,RSA 2048 / sha256WithRSAEncryption,05d1fc592e72dd1cd023cd1818daa71f,8DFB5E1BD7D7428E0AA8A8CD09367BF497CEFD2F,B26EB310F8FAF0EF5B0D0B71AA65EC050FA3ADE29134FB438AB6440288FA6E67,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
DigiCert Trust Service CA G1,DigiCert Inc,US,,2020-06-09 => 2030-06-09,RSA 2048 / sha256WithRSAEncryption,060d5b3c0e20633234fb35e5023cc168,46C8E56980A687FDDCF4409FFE6BA89F2F474B65,64616B62820D458F7C71E3449ECCF3F3E4735B76879860C1C660DF23438607EA,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
Enterprise Premium Public CA,Mitsubishi Electric Information Network Corporation,JP,,2020-06-09 => 2030-06-09,RSA 2048 / sha256WithRSAEncryption,01f3b30d42590a2d37803a695d0c6be5,75C647D057EC59EEF5A730C66D664CB0ECEF1E2E,DF025DCE2A36411BE5EB6590C161EFD2652EC2B3F70D5C651F90D023C46F3A00,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
GeoTrust ECC CN CA G3,DigiCert Inc,US,,2020-06-09 => 2030-06-09,EC 256 / sha256WithECEncryption,0f51883b5ebcda86f66a7cc87b9710c4,3DB57EEFE42258D539E1246D4E0BAC592AA268CB,52DDE89FDD6F610473F9314C7A8B1AC442F8AA833AA5D773006FDA758C9FF1EC,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
GeoTrust RSA CN CA G3,DigiCert Inc,US,,2020-06-09 => 2030-06-09,RSA 2048 / sha256WithRSAEncryption,05aaa4f2bbc102a60c268a26fd6e1e53,5A0FF7FAA281C344B05E1DEFF0ECDD72A434E1AA,8A023C08E4A1AACC925B34C5C7965A8D0527565AEA130ABB915E508CD33AFB45,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
NBN CO Limited Public Issuing CA - G3,NBN Co Limited,AU,,2020-06-09 => 2030-06-09,RSA 2048 / sha256WithRSAEncryption,04dbbd405543bc3feda0d444002a9ab2,BCEE09D6912FF26FB691867F16F0CA01968A2B3D,4708DD6D092D7FB5958F5B43501F6173FB9669EDB05AFD4BBCCDDD2D5068D8D0,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
DigiCert Trust Service ECC CA G2,DigiCert Inc,US,,2020-06-12 => 2030-06-12,EC 256 / sha256WithECEncryption,0da2d7c88e1f12e35fc92c6a1aea7a62,9E730E2B7B59F254EC03DF1102D5580B86ED958E,B5FECC2F696C850323FC7A85C65B50A4C5E1BFBF823E266AB0A46F013B2C0EB2,DigiCert Global Root CA,DigiCert Inc,US,www.digicert.com
Lockheed Martin Root Certification Authority 2,Lockheed Martin Corporation,US,Certification Authorities,2013-06-19 => 2030-06-19,RSA 2048 / sha256WithRSAEncryption,7ace2bc80b3f3791479c8b9e6623875b,C5FD5DD437933607DE60F84CE5A2A46521351618,FF3816597F88842619C04423302BB3C70B316A9BD8624D6DD635A1F52D4A0610,Lockheed Martin Root Certification Authority 2,Lockheed Martin Corporation,US,Certification Authorities
CertiPath Bridge Test CA - G2,CertiPath LLC,US,"Certification Authorities,For Test Purposes Only",2010-06-21 => 2030-06-20,RSA 2048 / sha256WithRSAEncryption,5a0060de84072d69a2985c08ad6fa396,443CA5C6A55A1A609925CC104D20EAD215DD7BB6,ADB614E0E9BE74489B5D94A6DF4E759B04AA4D3BA2BBBA7D5DB7495C47234A41,CertiPath Bridge Test CA - G2,CertiPath LLC,US,"Certification Authorities,For Test Purposes Only"
CertiPath Common Policy Test Root Certification Authority - G2,CertiPath LLC,US,"Certification Authorities,For Test Purposes Only",2010-06-21 => 2030-06-20,RSA 2048 / sha256WithRSAEncryption,4a68734f54383832efeb521d8aa07b5d,3E8E5445843F3FC6497B17499B7620AD5D639A6B,852AC013B4229EEC7AD3F1F79E549BAE063B50B2025A4B82613F0B945F70B4CF,CertiPath Common Policy Test Root Certification Authority - G2,CertiPath LLC,US,"Certification Authorities,For Test Purposes Only"
ECRaizEstado,SCEE,PT,,2006-06-23 => 2030-06-23,RSA 4096 / sha1WithRSAEncryption,42ea5b0a5111267cd82774b7df7f71,3913853E45C439A2DA718CDFB6F3E033E04FEE71,488E134F30C5DB56B76473E608086842BF21AF8AB3CD7AC67EBDF125D531834E,ECRaizEstado,SCEE,PT,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,53b6b671c7294912741a1630a6b61bba,D4F735AAC143AF33DF7C4597F59A1E310BFDCB07,9F0202D49258DAE411118AF13F055E6D0C6E876DFD2943097A2BDE5452356098,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,568b88342bfe6dc92935d01390970660,938BA990232AC401C058FC27013FB190AA2E27A4,824074C21F1C2897F29C26FFDB82E4E6BBB859676AB556FF5C95C66C6F5818C8,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,06b32a6c8416d8371ef0c53ae5a38e7f,A813F30BC381A5B5C64E201AD0FADEA8CA519BAC,26CDECDD13A446DEA1A0B7A1AACF17BB8051B68509E9900AD2541D0454A03FF5,Belgium Root CA4,,BE,
Foreigner CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,00d625ee2800a5082064c3f3beb68d7e82,B2C2B7AC50212D930C4FCEDAAEE9B4E8F83B66DA,034F801474F99DC0D420E76115718AE1F66947393272673B9361FDB5E28937FC,Belgium Root CA4,,BE,
Foreigner CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,30557e892ac525a9a84745d3314fa6ec,88958AD2771D8B171EA1BA974C7D4EF809824EFA,2D0BC865648EA075BA548EBFE16A2F991E8F9645FF21F6695F861079EA9E22CA,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,557368605c8400b6835c6ee707602842,6D79C03205D5BC2C97DE6F715892C45D7E5CFC8E,838698186DD06F8E736C39CAFBDE64E42D58ABA636CE2AD9DFF8D1855EA9790A,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,2ff5a435a2ad1f29733a5de3cc855842,D459A09E2C899DBC779BC56E2E1DDEC178FAC18A,7A77CBD458C6282B40F0337FD044A3E49A89CD27B12C533D48361588A409D4E1,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,69878ae636d75659e770f1a0d158632b,03E6C7D53BB24BF244AB9C7071B55A0ABB7DB33D,5F2B7D5AE8D434B62DFC43AA3E367E885F7DDEDD9A43A42D1869390400FB3146,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,6d3460db870b0dc922de1b7aec658758,F3923DD070441DAA8C8F2D34482A8AC66941FF9C,285261B13A392645ADCDC22E79594F8FCA8B6EF815C96EA2508D8C689B35D490,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,1893ca69916ac4c31db30ce9f08b7a64,3898D583990CE0DF1D471743A44E0ECC7C77C3D7,06AF8409CE5AD41E1B7ECFDCD321773E188695A7E90FE79633854A040B07F08A,Belgium Root CA4,,BE,
Foreigner CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,1967138b3e5e0221c1783de7903b74ed,C94066A19A291E2D917E3F6C8062DED0583BE6F3,4B96EFA12867B8ABF2AD9B4EDBFA29D9E089B183BB5CB7C81B8393FA696BD0C1,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,350cb9da7893c25c500fcd06c46d1943,99CB3805BB0453464FE97948E18D8863BCC9FCE9,F975F3CE3AEECE2E8421682E998EBAF51DEA233934D6BED0980396D4E9D305F3,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,44c39794bd6bf9361c913b5d0bc664b3,D444E5D5705C80851189415DD7B5A228001B6D28,4AA826476300B7F04A4CB8EA04A3D34EEFDD7331706AAA2B3770C763C6E9829C,Belgium Root CA4,,BE,
Foreigner CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,65ce16dadf8359572f79e88b3e0c1903,8C843F46EDEC1F9BB25065B3BBED7A39242A4EEC,96B2F80A23CA68E3CB5338AC5F68B37AAC19E2F3C086EEFD4A5341B11EAE5083,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,29ff73138ae0aaa085258270e1a2507e,8D35F6377DD71B89A3AF813B9F772B3C0BED6EB1,8C3855B0AA0853F6537C7727AC416A24761C8A8139E27D81E12B33EBB77385D8,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,3ee0e74878474d3a99a1e4f3b21550be,31A3ED1CC112A598433B6B9D4A202BC4327B3710,FA008E16D1E58BE69C7D3E55353CF4FCA26DA9CE43E75B1826CEF169B771964E,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,24ed17a18be4c62d66cf82afe74ccda9,2F9B09E1801B42F82EA8BD3375BC9027519CA661,3E6936854B156FBB15EE9844C9EE3BBF92F8492897A772F9092C52ED28507EBF,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,467144486643b1b9539a7bb70f2e1443,2252415C50C461C5C1408C67069A0BD17ACF2470,C1492EBA9F492ECBF6D4E4F11D39BC1A9013633FC07B5EE96301D7AD463BD76F,Belgium Root CA4,,BE,
Foreigner CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,25ccedd199a2f4b631e14d75fc1e372a,9470DC33D482850ED9E458AD48B62A4FDE772C91,5D8BD7B9DCBE50E11C16380BB7E1C59D462C5B72E90B7F210A68212EC0F9400C,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,0fcb5eda190be277570ebcc57479dba5,5E1E7A0E50DC16ED23D486F440ABDA19B4EB5F62,174E9DAE6544A07C925CEAE3A000A03C92542693A555C1FC9E60B98ECD3AC17E,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,2a1177658c883283edd485ac50f5b811,AE749E42C3165C69EF3B9252FC056E0D9D9C926B,0BC3937072128B9E5BCC3A2C6A4E5531EFD3D96D302C1C8A0DF550FE078A083A,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,5e9351e953178313185d9ff5cabe156e,A5515032F97F906F7C1F94797E8F3D5CD6DE9CF7,7774FAB7548982262B2FEBB4866439B30F84CBB2D103579DF9EB19D74B67FEEE,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,5cd308d0624a26ac254fa26241e5403e,78524285B40B57AB220F559083B767513435D2C5,8CF635D6A747750CF1343E9636AA6DA4158C7CE09B206D10833BAFE5E4EE04B3,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,39c83f4bbb019bf031237150c58b64db,69D11080D81CC5F3EFF0A02DFE0025878C8DA00C,75A659CBDBBE6C957E5414DB078C92126F634382189DA1BF5C0A2380FE0C0154,Belgium Root CA4,,BE,
Citizen CA,Certipost N.V./S.A.,BE,,2018-10-23 => 2030-06-23,RSA 4096 / sha256WithRSAEncryption,237615ad600d073526c5181c9073e613,787AB6E6875D54FDC670D62AC6233A9D03300AAE,B44C0630039F65E5DCE5717A7CB08CBED83E103B4715358191CC4B22079305BA,Belgium Root CA4,,BE,
DigiCert EV RSA CA G2,DigiCert Inc,US,,2020-07-02 => 2030-07-02,RSA 2048 / sha256WithRSAEncryption,01678f1fef882255d8b0a70e6b7bb220,090A16F9BA16001B2EC130F80523E5B5EB259158,9588EF74199E45ACEFCCCFC0C47010E9F2A37A1DD44C61A4E1C6B334DA5AF614,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
GeoTrust EV RSA CA G2,DigiCert Inc,US,,2020-07-02 => 2030-07-02,RSA 2048 / sha256WithRSAEncryption,0d601262c8a7721a6eab0361e5619580,687D4A4D47014F91217E4A062BBF9D238358943E,2D140F20B8A96E2B4D2F1CC5ACA5E5A1E7DC56A7491E510906960F38D2D21AEF,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
Legacy Technologies Intermediate,Legacy Technologies GmbH,DE,,2020-07-02 => 2030-07-02,RSA 2048 / sha256WithRSAEncryption,0b7213a9f6e388f2bf6022dd73639ed0,BA280A2A704D892316AD8FE500293FA1671F1BC2,1032C6001ED664A0CD343B138BCB6860E2111011C3D5F06540F5BE41147812A5,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
Thawte EV RSA CA G2,DigiCert Inc,US,,2020-07-02 => 2030-07-02,RSA 2048 / sha256WithRSAEncryption,07c2c6d32c6f0e0aabac0dd0f9fcd5b3,B0E6383FBDBFCE5E5F9D7934FAD0FC3C5E030F13,3286691412F30ECE5C065FD62F4392A4762D1E77815338359DF390299FBD61EF,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
VMware Issuing SM,"VMware, Inc.",US,,2020-07-02 => 2030-07-02,RSA 4096 / sha256WithRSAEncryption,01fd298f3d332475af283ef348681d73,51C29F2DF716F00A27443EB64F424065B26FAE99,2996B56FE08307B04F8963B83F4AFAC25F47C34B33C25DB399F3A850D158C9F1,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
National University of Singapore CA - G3,National University of Singapore,SG,,2020-07-16 => 2030-07-16,RSA 2048 / sha256WithRSAEncryption,06f369b2e32102d830dc32333eed35d3,CF20C46E3CB3D20E85997AF2D30450C9C2619946,7C29A15B74F9171BE581630394B83791120EABCBA8B9387538BDF50F9D96EAFE,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
